time,sp500
1495,400.7975894474691
1496,405.12423390870464
1497,409.50298742637784
1498,413.9340094556097
1499,418.4174249040095
1500,422.95332248119234
1501,427.54175656453185
1502,432.18275349289445
1503,436.8763064570398
1504,441.6223661798717
1505,446.420842624098
1506,451.2716053869234
1507,456.1744837438417
1508,461.1292741821073
1509,466.1357394293583
1510,471.19360464278344
1511,476.3025624388465
1512,481.46227616666
1513,486.6723802704011
1514,491.93248296849015
1515,497.2421594960522
1516,502.6009375659621
1517,508.0082938029967
1518,513.4636492979254
1519,518.9663649130482
1520,524.5157458780909
1521,530.1110345669084
1522,535.7513997142097
1523,541.4359418825549
1524,547.1637000115201
1525,552.9336528181663
1526,558.7447265585953
1527,564.5957891047605
1528,570.4856317434328
1529,576.4129718310955
1530,582.3764553207814
1531,588.3746586543365
1532,594.406106496441
1533,600.4692752721871
1534,606.5625936145177
1535,612.6844545792848
1536,618.8332220865025
1537,625.0072409602443
1538,631.204852625325
1539,637.4243890101428
1540,643.6641552530494
1541,649.9224290826305
1542,656.1974538127766
1543,662.4874441523672
1544,668.7906139161718
1545,675.1051747103796
1546,681.4293338244318
1547,687.7613028647389
1548,694.0992902916994
1549,700.4415058167309
1550,706.7861707962363
1551,713.1315104326495
1552,719.4757453861488
1553,725.8170896186616
1554,732.153742264176
1555,738.4838992660717
1556,744.8057825543817
1557,751.1176490187534
1558,757.4178056038004
1559,763.7046162776024
1560,769.9764868947707
1561,776.2318786879819
1562,782.4693239123469
1563,788.6874114406145
1564,794.8847735252969
1565,801.0600737850074
1566,807.2119804326809
1567,813.3391709455241
1568,819.4403581052063
1569,825.514275735119
1570,831.559667975837
1571,837.5752955380055
1572,843.5599255629918
1573,849.5123375221331
1574,855.4313415927179
1575,861.3157598955468
1576,867.164396804451
1577,872.9760363660074
1578,878.7494304815652
1579,884.4833100837637
1580,890.176430820749
1581,895.8275804265478
1582,901.4355895791655
1583,906.9993500989252
1584,912.5178058064839
1585,917.9899779375373
1586,923.4150026466704
1587,928.7921088146958
1588,934.1205825420768
1589,939.3997547264021
1590,944.6289632759311
1591,949.8075671428526
1592,954.9350112032959
1593,960.0108101535437
1594,965.0345358242026
1595,970.0058286741436
1596,974.9243653898623
1597,979.7898678562836
1598,984.6021328519207
1599,989.3610015612536
1600,994.0663267720017
1601,998.7179631670997
1602,1003.3157366929515
1603,1007.8594585703921
1604,1012.3489815919393
1605,1016.7842006618446
1606,1021.1650625400732
1607,1025.4915714641618
1608,1029.7637483912004
1609,1033.981645620917
1610,1038.1453719236313
1611,1042.2550678245104
1612,1046.31089268038
1613,1050.313010758987
1614,1054.261553886551
1615,1058.1566330062224
1616,1061.9983767103356
1617,1065.7869208699371
1618,1069.5224087945417
1619,1073.2049922498989
1620,1076.8347995590025
1621,1080.4119387294386
1622,1083.9365075365592
1623,1087.4085758480282
1624,1090.8281782907309
1625,1094.1953038424947
1626,1097.5098726069384
1627,1100.7717559277091
1628,1103.9808209315875
1629,1107.1369471374874
1630,1110.2400612216695
1631,1113.2901491709754
1632,1116.2872323909137
1633,1119.2313984607777
1634,1122.1228334016998
1635,1124.9618058903864
1636,1127.7486570098745
1637,1130.4837897639643
1638,1133.1676345078981
1639,1135.8006742577536
1640,1138.383508900589
1641,1140.916856032243
1642,1143.4015656611941
1643,1145.8386239316494
1644,1148.229103621596
1645,1150.57416651056
1646,1152.8750665354644
1647,1155.1331247090275
1648,1157.3497279264477
1649,1159.5262996570182
1650,1161.6642503208398
1651,1163.7650058205086
1652,1165.8300669073546
1653,1167.8610288239383
1654,1169.8596362181474
1655,1171.827773795221
1656,1173.7673857061086
1657,1175.6805054146448
1658,1177.5692817539802
1659,1179.4359501879007
1660,1181.282846854247
1661,1183.112377949023
1662,1184.9269488969724
1663,1186.7289924267827
1664,1188.52102227927
1665,1190.3056237658054
1666,1192.085477076025
1667,1193.863351379999
1668,1195.6420431043791
1669,1197.4243844150276
1670,1199.2132509855683
1671,1201.0115381274993
1672,1202.8221674535982
1673,1204.6480603922596
1674,1206.4920869028515
1675,1208.3570903099258
1676,1210.245934437891
1677,1212.1615221695517
1678,1214.1068532073543
1679,1216.0850241382548
1680,1218.0991746039701
1681,1220.1525199962489
1682,1222.2483741171764
1683,1224.390116524612
1684,1226.5811782288856
1685,1228.8250060621915
1686,1231.1249929714102
1687,1233.4844943021747
1688,1235.9068856965337
1689,1238.3955488894342
1690,1240.9538852323087
1691,1243.5853191617086
1692,1246.2932486756504
1693,1249.0810498145675
1694,1251.9520794385783
1695,1254.9096409489662
1696,1257.9569633496344
1697,1261.097177479449
1698,1264.3332802026578
1699,1267.6681485812787
1700,1271.1045872605498
1701,1274.645337288869
1702,1278.2931032993356
1703,1282.0505563106472
1704,1285.9202890112415
1705,1289.904823991083
1706,1294.0066143800063
1707,1298.2280068151717
1708,1302.5712161003075
1709,1307.038298054971
1710,1311.6311122171035
1711,1316.3513220007123
1712,1321.2004224355653
1713,1326.1797343049777
1714,1331.290410706515
1715,1336.5334481531243
1716,1341.9096751556012
1717,1347.419753050834
1718,1353.06416991832
1719,1358.8432291378056
1720,1364.757040101209
1721,1370.8055031913743
1722,1376.9882936522242
1723,1383.3048776133503
1724,1389.7545516589364
1725,1396.3364757379793
1726,1403.0497323930808
1727,1409.893347535339
1728,1416.8662789735845
1729,1423.9674451361627
1730,1431.1957313537323
1731,1438.5499646538979
1732,1446.02888488364
1733,1453.6311189281055
1734,1461.355147506004
1735,1469.1993136584588
1736,1477.1618737378872
1737,1485.2410131919162
1738,1493.434886352042
1739,1501.741636426784
1740,1510.1593741536592
1741,1518.6861734541214
1742,1527.3200331509104
1743,1536.0588616709272
1744,1544.9004805833586
1745,1553.8425922365627
1746,1562.8827608627187
1747,1572.0184442582238
1748,1581.2470513020899
1749,1590.565994781341
1750,1599.972779720895
1751,1609.46501590686
1752,1619.0403682308588
1753,1628.6965860898451
1754,1638.4314978976495
1755,1648.2429699385748
1756,1658.128886966377
1757,1668.0871106540978
1758,1678.1154287896372
1759,1688.2115681444238
1760,1698.3732475058441
1761,1708.5981658614212
1762,1718.8840026258847
1763,1729.2284338014288
1764,1739.6291082800085
1765,1750.0836497430194
1766,1760.5896596994003
1767,1771.1446785518942
